pdfsize,pages,title characters,images,obj,endobj,stream,endstream,xref,trailer,startxref,ObjStm,JS,OBS_JS,Javascript,OBS_Javascript,OpenAction,OBS_OpenAction,Acroform,OBS_Acroform,class,Evasive
104.759,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
104.346,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
104.684,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
16.634,1,2,0,11,11,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
16.425,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
16.705,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
108.523,1,0,0,9,9,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
16.822,1,2,0,11,11,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
16.384,1,2,0,11,11,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
108.71,1,0,0,9,9,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
18.886,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
104.343,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
43.461,1,0,0,8,8,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0
12.478,1,0,0,9,9,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
12.326,1,0,0,9,9,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
14.974,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
12.761,1,0,0,9,9,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
16.57,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
13.187,1,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
16.834,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
12.032,1,0,0,9,9,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
12.72,2,0,0,11,11,2,2,1,1,1,0,1,0,1,0,1,0,1,0,1,0
104.37,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
104.481,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
109.001,1,0,0,9,9,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
18.737,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
6.522,1,0,0,6,6,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
16.909,1,2,0,11,11,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
108.383,1,0,0,9,9,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
108.823,1,0,0,9,9,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
104.488,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
108.937,1,0,0,9,9,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
108.989,1,0,0,9,9,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
12.654,1,0,0,9,9,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
104.185,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
104.43,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
16.426,1,2,0,11,11,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
15.013,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
18.714,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
16.716,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
12.863,2,0,0,11,11,2,2,1,1,1,0,1,0,1,0,1,0,1,0,1,0
104.504,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
12.986,2,0,0,11,11,2,2,1,1,1,0,1,0,1,0,1,0,1,0,1,0
12.649,1,0,0,9,9,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
347.586,5,0,0,41,41,11,11,3,3,3,1,1,0,1,0,2,0,0,0,1,0
104.63,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
6.515,1,0,0,6,6,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
12.222,1,0,0,9,9,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
14.963,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
104.591,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
108.957,1,0,0,9,9,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
108.644,1,0,0,9,9,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
12.701,1,0,0,9,9,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
15.995,1,2,0,11,11,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
16.535,1,2,0,11,11,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
104.594,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
12.238,1,0,0,9,9,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
89.945,1,0,0,9,9,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
15.978,1,2,0,11,11,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
108.988,1,0,0,9,9,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
102.08,1,0,0,8,8,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0
104.802,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
108.691,1,0,0,9,9,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
108.669,1,0,0,9,9,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
18.682,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
104.406,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
12.874,1,0,0,9,9,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
2.665,1,0,0,8,7,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0
72.003,1,0,0,14,14,7,7,1,1,1,0,0,0,0,0,0,0,1,0,1,0
12.533,1,0,0,9,9,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
13.004,2,0,0,11,11,2,2,1,1,1,0,1,0,1,0,1,0,1,0,1,0
6.512,1,0,0,6,6,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
104.665,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
16.526,1,2,0,11,11,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
18.719,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
104.523,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
15.014,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
12.502,1,0,0,9,9,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
105.174,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
104.21,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
108.454,1,0,0,9,9,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
104.672,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
14.996,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
4.901,1,15,0,13,13,3,3,1,1,1,0,0,0,0,0,0,0,1,0,1,0
102.214,1,0,0,8,8,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0
6.518,1,0,0,6,6,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
101.934,1,0,0,8,8,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0
16.733,1,2,0,11,11,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
14.966,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
14.967,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
14.986,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
126.2,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
109.02,1,0,0,9,9,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
16.556,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
12.697,1,0,0,9,9,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
108.885,1,0,0,9,9,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
12.837,1,0,0,9,9,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
126.612,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
108.857,1,0,0,9,9,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
14.976,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
108.903,1,0,0,9,9,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
104.663,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
21.439,1,15,0,15,15,7,7,1,1,1,0,0,0,0,0,0,0,1,0,1,0
102.038,1,0,0,8,8,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0
19.273,1,0,0,8,8,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0
16.425,1,2,0,11,11,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
14.936,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
14.959,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
104.524,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
16.9,1,2,0,11,11,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
108.62,1,0,0,9,9,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
108.651,1,0,0,9,9,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
126.701,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
108.991,1,0,0,9,9,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
16.546,1,2,0,11,11,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
108.942,1,0,0,9,9,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
108.728,1,0,0,9,9,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
14.94,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
108.873,1,0,0,9,9,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
108.882,1,0,0,9,9,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
16.31,1,2,0,11,11,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
14.998,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
13.209,2,0,0,11,11,2,2,1,1,1,0,1,0,1,0,1,0,1,0,1,0
108.871,1,0,0,9,9,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
14.913,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
13.029,2,0,0,11,11,2,2,1,1,1,0,1,0,1,0,1,0,1,0,1,0
108.733,1,0,0,9,9,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
105.152,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
108.852,1,0,0,9,9,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
6.514,1,0,0,6,6,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
16.902,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
5.036,1,10,0,13,13,3,3,1,1,1,0,0,0,0,0,0,0,1,0,1,0
17.21,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
108.36,1,0,0,9,9,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
108.587,1,0,0,9,9,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
75.051,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
16.712,1,2,0,11,11,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
126.617,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
104.476,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
14.983,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
16.6,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
127.531,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
14.929,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
14.965,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
15.184,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
12.917,1,0,0,9,9,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
16.068,1,2,0,11,11,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
104.664,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
14.261,1,0,0,9,3,2,2,0,1,0,0,2,0,1,0,0,0,0,0,1,0
104.419,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
126.421,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
108.77,1,0,0,9,9,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
16.823,1,2,0,11,11,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
14.958,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
108.953,1,0,0,9,9,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
46.623,0,0,0,14,14,4,4,1,1,1,0,1,0,0,1,0,0,0,1,1,0
125.9,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
126.468,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
16.326,1,2,0,11,11,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
126.563,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
15.008,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
113.765,1,0,0,8,8,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0
16.484,1,2,0,11,11,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
126.656,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
15.001,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
15.841,1,2,0,11,11,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
126.05,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
43.881,1,0,0,14,14,7,7,1,1,1,0,0,0,0,0,0,0,1,0,1,0
109.212,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
13.205,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
104.626,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
19.168,1,15,0,16,16,8,8,1,1,1,0,0,0,0,0,0,0,1,0,1,0
72.712,1,0,0,8,8,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0
14.971,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
108.658,1,0,0,9,9,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
6.524,1,0,0,6,6,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
109.171,1,0,0,9,9,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
4.934,1,15,0,13,13,3,3,1,1,1,0,0,0,0,0,0,0,1,0,1,0
108.979,1,0,0,9,9,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
16.724,1,2,0,11,11,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
108.565,1,0,0,9,9,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
126.515,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
3.574,0,10,0,5,5,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0
13.021,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
14.919,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
14.946,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
125.92,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
108.513,1,0,0,9,9,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
14.969,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
108.859,1,0,0,9,9,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
126.621,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
104.739,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
15.058,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
108.908,1,0,0,9,9,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
16.535,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
16.183,1,2,0,11,11,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
126.673,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
104.647,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
16.563,1,2,0,11,11,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
126.735,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
109.1,1,0,0,9,9,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
105.369,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
108.868,1,0,0,9,9,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
2.891,1,0,0,14,14,2,2,1,1,1,0,2,0,3,0,1,0,1,0,1,0
108.518,1,0,0,9,9,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
16.636,1,2,0,11,11,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
16.291,1,2,0,11,11,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
12.147,1,0,0,9,9,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
13.344,2,0,0,11,11,2,2,1,1,1,0,1,0,1,0,1,0,1,0,1,0
12.526,1,0,0,9,9,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
12.651,1,0,0,9,9,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
13.063,2,0,0,11,11,2,2,1,1,1,0,1,0,1,0,1,0,1,0,1,0
13.506,2,0,0,11,11,2,2,1,1,1,0,1,0,1,0,1,0,1,0,1,0
12.133,1,0,0,9,9,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
16.36,1,2,0,11,11,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
108.323,1,0,0,9,9,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
18.864,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
12.981,2,0,0,11,11,2,2,1,1,1,0,1,0,1,0,1,0,1,0,1,0
7.321,1,0,0,14,14,10,10,0,0,2,5,1,0,1,0,1,0,1,0,1,0
13.155,2,0,0,11,11,2,2,1,1,1,0,1,0,1,0,1,0,1,0,1,0
12.505,1,0,0,9,9,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
16.52,1,2,0,11,11,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
13.27,2,0,0,11,11,2,2,1,1,1,0,1,0,1,0,1,0,1,0,1,0
125.868,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
12.935,2,0,0,11,11,2,2,1,1,1,0,1,0,1,0,1,0,1,0,1,0
16.542,1,2,0,11,11,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
126.707,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
13.247,2,0,0,11,11,2,2,1,1,1,0,1,0,1,0,1,0,1,0,1,0
16.236,1,2,0,11,11,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
13.039,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
84.142,1,0,0,8,8,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0
13.302,2,0,0,11,11,2,2,1,1,1,0,1,0,1,0,1,0,1,0,1,0
12.812,1,0,0,9,9,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
16.075,1,2,0,11,11,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
16.393,1,2,0,11,11,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
126.529,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
2.673,1,0,0,8,7,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0
12.341,1,0,0,9,9,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
127.184,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
13.032,2,0,0,11,11,2,2,1,1,1,0,1,0,1,0,1,0,1,0,1,0
126.528,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
108.641,1,0,0,9,9,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
126.93,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
125.965,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
13.301,2,0,0,11,11,2,2,1,1,1,0,1,0,1,0,1,0,1,0,1,0
16.518,1,2,0,11,11,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
12.437,1,0,0,9,9,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
15.931,1,2,0,11,11,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
12.137,1,0,0,9,9,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
108.844,1,0,0,9,9,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
16.518,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
126.143,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
76.481,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
16.43,1,2,0,11,11,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
16.118,1,2,0,11,11,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
11.8,1,0,0,9,9,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
12.592,1,0,0,9,9,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
6.52,1,0,0,6,6,2,2,1,1,1,0,1,0,1,0,1,0,0,0,1,0
81.141,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
108.881,1,0,0,9,9,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
16.154,1,2,0,11,11,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
16.527,1,2,0,11,11,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
127.921,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
61.187,0,0,0,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12.477,1,0,0,9,9,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
12.955,2,0,0,11,11,2,2,1,1,1,0,1,0,1,0,1,0,1,0,1,0
19.074,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
16.592,1,2,0,11,11,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
13.028,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
3.563,0,4,0,5,5,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0
16.48,1,2,0,11,11,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
13.43,2,0,0,11,11,2,2,1,1,1,0,1,0,1,0,1,0,1,0,1,0
12.207,1,0,0,9,9,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
126.565,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
12.799,1,0,0,9,9,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
12.79,2,0,0,11,11,2,2,1,1,1,0,1,0,1,0,1,0,1,0,1,0
12.959,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
13.105,2,0,0,11,11,2,2,1,1,1,0,1,0,1,0,1,0,1,0,1,0
12.291,1,0,0,9,9,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
126.069,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
13.199,2,0,0,11,11,2,2,1,1,1,0,1,0,1,0,1,0,1,0,1,0
12.456,1,0,0,9,9,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
127.027,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
16.468,1,2,0,11,11,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
13.196,2,0,0,11,11,2,2,1,1,1,0,1,0,1,0,1,0,1,0,1,0
16.522,1,2,0,11,11,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
108.785,1,0,0,9,9,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
12.655,1,0,0,9,9,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
127.046,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
13.35,2,0,0,11,11,2,2,1,1,1,0,1,0,1,0,1,0,1,0,1,0
13.234,2,0,0,11,11,2,2,1,1,1,0,1,0,1,0,1,0,1,0,1,0
108.765,1,0,0,9,9,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
13.452,2,0,0,11,11,2,2,1,1,1,0,1,0,1,0,1,0,1,0,1,0
126.287,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
108.719,1,0,0,9,9,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
125.778,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
16.298,1,2,0,11,11,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
11.976,1,0,0,9,9,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
4.935,1,15,0,13,13,3,3,1,1,1,0,0,0,0,0,0,0,1,0,1,0
108.622,1,0,0,9,9,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
109.03,1,0,0,9,9,2,2,2,2,1,0,2,0,3,0,0,0,1,0,1,0
18.704,0,0,0,9,9,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
